"lang","word","sentiment","value"
"english","distress","surprise",1
"english","disturbance","surprise",1
"english","divergent","surprise",1
"english","diversion","surprise",1
"english","divorce","surprise",1
"english","dolphin","surprise",1
"english","dreadfully","surprise",1
"english","dynamic","surprise",1
"english","eager","surprise",1
"english","earthquake","surprise",1
"english","ecstatic","surprise",1
"english","ejaculation","surprise",1
"english","electric","surprise",1
"english","elusive","surprise",1
"english","embarrassment","surprise",1
"english","embrace","surprise",1
"english","emergency","surprise",1
"english","enchant","surprise",1
"english","enliven","surprise",1
"english","entertainment","surprise",1
"english","enthusiasm","surprise",1
"english","enthusiast","surprise",1
"english","epidemic","surprise",1
"english","erotic","surprise",1
"english","erratic","surprise",1
"english","erupt","surprise",1
"english","eruption","surprise",1
"english","evanescence","surprise",1
"english","examination","surprise",1
"english","excavation","surprise",1
"english","excel","surprise",1
"english","excitation","surprise",1
"english","excite","surprise",1
"english","excited","surprise",1
"english","excitement","surprise",1
"english","exciting","surprise",1
"english","exclaim","surprise",1
"english","exhilaration","surprise",1
"english","exigent","surprise",1
"english","expect","surprise",1
"english","experiment","surprise",1
"english","explode","surprise",1
"english","explosion","surprise",1
"english","explosive","surprise",1
"english","fainting","surprise",1
"english","fanfare","surprise",1
"english","favorable","surprise",1
"english","fearfully","surprise",1
"english","feat","surprise",1
"english","feeling","surprise",1
"english","festival","surprise",1
"english","fete","surprise",1
"english","fiesta","surprise",1
"english","finally","surprise",1
"english","flinch","surprise",1
"english","flirt","surprise",1
"english","fluke","surprise",1
"english","foresee","surprise",1
"english","fortune","surprise",1
"english","frantic","surprise",1
"english","freakish","surprise",1
"english","frenetic","surprise",1
"english","fright","surprise",1
"english","frighten","surprise",1
"english","frightened","surprise",1
"english","frisky","surprise",1
"english","gambler","surprise",1
"english","gambling","surprise",1
"english","gape","surprise",1
"english","garish","surprise",1
"english","gasp","surprise",1
"english","gawk","surprise",1
"english","generosity","surprise",1
"english","gift","surprise",1
"english","glimmer","surprise",1
"english","glorify","surprise",1
"english","godsend","surprise",1
"english","good","surprise",1
"english","goodness","surprise",1
"english","graduation","surprise",1
"english","gratify","surprise",1
"english","greatness","surprise",1
"english","greeting","surprise",1
"english","grin","surprise",1
"english","guess","surprise",1
"english","gulp","surprise",1
"english","hap","surprise",1
"english","hermaphrodite","surprise",1
"english","hero","surprise",1
"english","heroic","surprise",1
"english","heroism","surprise",1
"english","highest","surprise",1
"english","hilarious","surprise",1
"english","hoax","surprise",1
"english","holiness","surprise",1
"english","honeymoon","surprise",1
"english","hope","surprise",1
"english","hopeful","surprise",1
"english","horde","surprise",1
"english","horror","surprise",1
"english","howl","surprise",1
"english","humanitarian","surprise",1
"english","hypertrophy","surprise",1
"english","hypothesis","surprise",1
"english","illegitimate","surprise",1
"english","illuminate","surprise",1
"english","illumination","surprise",1
"english","illusion","surprise",1
"english","immediacy","surprise",1
"english","immerse","surprise",1
"english","improvisation","surprise",1
"english","improvise","surprise",1
"english","incendiary","surprise",1
"english","incident","surprise",1
"english","incontinence","surprise",1
"english","independence","surprise",1
"english","inexplicable","surprise",1
"english","infant","surprise",1
"english","infarct","surprise",1
"english","infrequent","surprise",1
"english","inheritance","surprise",1
"english","insolvency","surprise",1
"english","inspired","surprise",1
"english","insult","surprise",1
"english","intense","surprise",1
"english","interrupt","surprise",1
"english","intrigue","surprise",1
"english","intruder","surprise",1
"english","intrusive","surprise",1
"english","invade","surprise",1
"english","invite","surprise",1
"english","inviting","surprise",1
"english","jackpot","surprise",1
"english","jerk","surprise",1
"english","jest","surprise",1
"english","joker","surprise",1
"english","jolt","surprise",1
"english","jubilant","surprise",1
"english","jubilee","surprise",1
"english","judgment","surprise",1
"english","kidnap","surprise",1
"english","kiss","surprise",1
"english","labor","surprise",1
"english","larger","surprise",1
"english","latent","surprise",1
"english","laugh","surprise",1
"english","laughter","surprise",1
"english","lawsuit","surprise",1
"english","leave","surprise",1
"english","leery","surprise",1
"english","leisure","surprise",1
"english","liberate","surprise",1
"english","liberation","surprise",1
"english","liberty","surprise",1
"english","lightning","surprise",1
"english","lose","surprise",1
"english","lovely","surprise",1
"english","loyal","surprise",1
"english","luck","surprise",1
"english","lucky","surprise",1
"english","lunge","surprise",1
"english","magical","surprise",1
"english","magician","surprise",1
"english","magnificent","surprise",1
"english","majestic","surprise",1
"english","manslaughter","surprise",1
"english","marry","surprise",1
"english","marvel","surprise",1
"english","medal","surprise",1
"english","memorable","surprise",1
"english","merriment","surprise",1
"english","mimicry","surprise",1
"english","miracle","surprise",1
"english","miraculous","surprise",1
"english","misbehavior","surprise",1
"english","mishap","surprise",1
"english","modify","surprise",1
"english","money","surprise",1
"english","monstrosity","surprise",1
"english","morals","surprise",1
"english","mouth","surprise",1
"english","murder","surprise",1
"english","murderous","surprise",1
"english","musical","surprise",1
"english","mutiny","surprise",1
"english","mysterious","surprise",1
"english","mystery","surprise",1
"english","mystic","surprise",1
"english","nab","surprise",1
"english","nefarious","surprise",1
"english","newcomer","surprise",1
"english","nullify","surprise",1
"english","obit","surprise",1
"english","obliging","surprise",1
"english","occasional","surprise",1
"english","oddity","surprise",1
"english","opera","surprise",1
"english","optimism","surprise",1
"english","ordeal","surprise",1
"english","organization","surprise",1
"english","originality","surprise",1
"english","outburst","surprise",1
"english","outcry","surprise",1
"english","outrageous","surprise",1
"english","overdue","surprise",1
"english","overestimate","surprise",1
"english","palpable","surprise",1
"english","pang","surprise",1
"english","parade","surprise",1
"english","paralyzed","surprise",1
"english","peaceful","surprise",1
"english","perchance","surprise",1
"english","perfection","surprise",1
"english","peri","surprise",1
"english","perjury","surprise",1
"english","picnic","surprise",1
"english","pitfall","surprise",1
"english","placard","surprise",1
"english","playful","surprise",1
"english","playground","surprise",1
"english","pleasant","surprise",1
"english","plunder","surprise",1
"english","polarity","surprise",1
"english","pop","surprise",1
"english","postponement","surprise",1
"english","practiced","surprise",1
"english","praiseworthy","surprise",1
"english","prank","surprise",1
"english","pray","surprise",1
"english","precious","surprise",1
"english","premature","surprise",1
"english","present","surprise",1
"english","preservative","surprise",1
"english","presto","surprise",1
"english","prick","surprise",1
"english","princely","surprise",1
"english","procession","surprise",1
"english","proficiency","surprise",1
"english","prowl","surprise",1
"english","puma","surprise",1
"english","punch","surprise",1
"english","purity","surprise",1
"english","quickness","surprise",1
"english","quicksilver","surprise",1
"english","quote","surprise",1
"english","raffle","surprise",1
"english","raid","surprise",1
"english","randomly","surprise",1
"english","rapid","surprise",1
"english","rapt","surprise",1
"english","rarity","surprise",1
"english","rave","surprise",1
"english","raving","surprise",1
"english","reappear","surprise",1
"english","receiving","surprise",1
"english","recklessness","surprise",1
"english","reflex","surprise",1
"english","rejoice","surprise",1
"english","rejoicing","surprise",1
"english","rekindle","surprise",1
"english","remarkable","surprise",1
"english","rescue","surprise",1
"english","resignation","surprise",1
"english","revenge","surprise",1
"english","reversal","surprise",1
"english","revolt","surprise",1
"english","revolution","surprise",1
"english","reward","surprise",1
"english","rhythmical","surprise",1
"english","riddle","surprise",1
"english","riotous","surprise",1
"english","romance","surprise",1
"english","rupture","surprise",1
"english","sabotage","surprise",1
"english","saint","surprise",1
"english","saintly","surprise",1
"english","sally","surprise",1
"english","sanctify","surprise",1
"english","scare","surprise",1
"english","score","surprise",1
"english","scorpion","surprise",1
"english","scream","surprise",1
"english","screech","surprise",1
"english","scrimmage","surprise",1
"english","secrecy","surprise",1
"english","senseless","surprise",1
"english","sensual","surprise",1
"english","shatter","surprise",1
"english","shell","surprise",1
"english","shock","surprise",1
"english","shockingly","surprise",1
"english","shopping","surprise",1
"english","shot","surprise",1
"english","shout","surprise",1
"english","shriek","surprise",1
"english","shrill","surprise",1
"english","simplify","surprise",1
"english","singularly","surprise",1
"english","sisterhood","surprise",1
"english","slam","surprise",1
"english","slap","surprise",1
"english","slaughter","surprise",1
"english","slaughtering","surprise",1
"english","slayer","surprise",1
"english","slip","surprise",1
"english","slush","surprise",1
"english","smile","surprise",1
"english","snag","surprise",1
"english","sneak","surprise",1
"english","sneeze","surprise",1
"english","somatic","surprise",1
"english","sorcery","surprise",1
"english","spa","surprise",1
"english","sparkle","surprise",1
"english","spectacular","surprise",1
"english","spirits","surprise",1
"english","splash","surprise",1
"english","splendid","surprise",1
"english","splendor","surprise",1
"english","stab","surprise",1
"english","stagger","surprise",1
"english","startle","surprise",1
"english","startling","surprise",1
"english","steady","surprise",1
"english","stealth","surprise",1
"english","stealthily","surprise",1
"english","stealthy","surprise",1
"english","strangle","surprise",1
"english","stunned","surprise",1
"english","subito","surprise",1
"english","subversive","surprise",1
"english","succeed","surprise",1
"english","sudden","surprise",1
"english","suddenly","surprise",1
"english","sun","surprise",1
"english","sunny","surprise",1
"english","supremacy","surprise",1
"english","surge","surprise",1
"english","surprise","surprise",1
"english","surprised","surprise",1
"english","surprising","surprise",1
"english","surprisingly","surprise",1
"english","suspense","surprise",1
"english","sweet","surprise",1
"english","swerve","surprise",1
"english","synchronize","surprise",1
"english","syncope","surprise",1
"english","tackle","surprise",1
"english","tantalizing","surprise",1
"english","teach","surprise",1
"english","tempest","surprise",1
"english","terrorist","surprise",1
"english","thief","surprise",1
"english","thirst","surprise",1
"english","thrill","surprise",1
"english","thrilling","surprise",1
"english","thwart","surprise",1
"english","tickle","surprise",1
"english","topple","surprise",1
"english","transcendence","surprise",1
"english","treachery","surprise",1
"english","treason","surprise",1
"english","treat","surprise",1
"english","tree","surprise",1
"english","trepidation","surprise",1
"english","trick","surprise",1
"english","trickery","surprise",1
"english","trip","surprise",1
"english","trophy","surprise",1
"english","trump","surprise",1
"english","tumult","surprise",1
"english","unanticipated","surprise",1
"english","unbeaten","surprise",1
"english","unbridled","surprise",1
"english","uncanny","surprise",1
"english","uncertain","surprise",1
"english","uncontrollable","surprise",1
"english","uncover","surprise",1
"english","underestimate","surprise",1
"english","undiscovered","surprise",1
"english","unexpected","surprise",1
"english","unexpectedly","surprise",1
"english","unforeseen","surprise",1
"english","unfulfilled","surprise",1
"english","unguarded","surprise",1
"english","unimaginable","surprise",1
"english","unintended","surprise",1
"english","unintentional","surprise",1
"english","unintentionally","surprise",1
"english","unique","surprise",1
"english","unprecedented","surprise",1
"english","unpredictable","surprise",1
"english","unstable","surprise",1
"english","unsuspecting","surprise",1
"english","urgency","surprise",1
"english","urgent","surprise",1
"english","vanish","surprise",1
"english","vanished","surprise",1
"english","variable","surprise",1
"english","veer","surprise",1
"english","veracity","surprise",1
"english","victimized","surprise",1
"english","violation","surprise",1
"english","violent","surprise",1
"english","visor","surprise",1
"english","volatility","surprise",1
"english","volcano","surprise",1
"english","vote","surprise",1
"english","warn","surprise",1
"english","warned","surprise",1
"english","weight","surprise",1
"english","whim","surprise",1
"english","wild","surprise",1
"english","wildfire","surprise",1
"english","winner","surprise",1
"english","winning","surprise",1
"english","wireless","surprise",1
"english","wizard","surprise",1
"english","wonderful","surprise",1
"english","wonderfully","surprise",1
"english","worm","surprise",1
"english","wreck","surprise",1
"english","yell","surprise",1
"english","yelp","surprise",1
"english","young","surprise",1
"english","youth","surprise",1
"english","zany","surprise",1
"english","zeal","surprise",1
"english","abacus","trust",1
"english","abbot","trust",1
"english","absolution","trust",1
"english","abundance","trust",1
"english","academic","trust",1
"english","accolade","trust",1
"english","accompaniment","trust",1
"english","accord","trust",1
"english","account","trust",1
"english","accountability","trust",1
"english","accountable","trust",1
"english","accountant","trust",1
"english","accounts","trust",1
"english","accredited","trust",1
"english","accurate","trust",1
"english","achieve","trust",1
"english","achievement","trust",1
"english","acrobat","trust",1
"english","adhering","trust",1
"english","administrative","trust",1
"english","admirable","trust",1
"english","admiral","trust",1
"english","admiration","trust",1
"english","admire","trust",1
"english","admissible","trust",1
"english","adoration","trust",1
"english","adore","trust",1
"english","advent","trust",1
"english","advice","trust",1
"english","advisable","trust",1
"english","advise","trust",1
"english","advised","trust",1
"english","adviser","trust",1
"english","advocacy","trust",1
"english","advocate","trust",1
"english","affection","trust",1
"english","affirm","trust",1
"english","affirmatively","trust",1
"english","aga","trust",1
"english","agreeable","trust",1
"english","agreed","trust",1
"english","agreeing","trust",1
"english","agreement","trust",1
"english","akin","trust",1
"english","alb","trust",1
"english","alive","trust",1
"english","allegiance","trust",1
"english","alliance","trust",1
"english","allied","trust",1
"english","ally","trust",1
"english","ambassador","trust",1
"english","ambition","trust",1
"english","ambulance","trust",1
"english","amen","trust",1
"english","amortization","trust",1
"english","amour","trust",1
"english","analyst","trust",1
"english","ancestral","trust",1
"english","angel","trust",1
"english","angelic","trust",1
"english","answerable","trust",1
"english","antidote","trust",1
"english","antifungal","trust",1
"english","antiseptic","trust",1
"english","apologetic","trust",1
"english","apologize","trust",1
"english","apostle","trust",1
"english","apostolic","trust",1
"english","applause","trust",1
"english","appreciation","trust",1
"english","apprentice","trust",1
"english","approbation","trust",1
"english","approve","trust",1
"english","arbiter","trust",1
"english","arbitrator","trust",1
"english","architecture","trust",1
"english","armor","trust",1
"english","armory","trust",1
"english","aspiration","trust",1
"english","aspiring","trust",1
"english","assembly","trust",1
"english","asserting","trust",1
"english","assessment","trust",1
"english","assessor","trust",1
"english","assignee","trust",1
"english","assist","trust",1
"english","associate","trust",1
"english","association","trust",1
"english","assurance","trust",1
"english","assure","trust",1
"english","assured","trust",1
"english","assuredly","trust",1
"english","atone","trust",1
"english","attendant","trust",1
"english","attentive","trust",1
"english","attest","trust",1
"english","attestation","trust",1
"english","attorney","trust",1
"english","auditor","trust",1
"english","aunt","trust",1
"english","authentic","trust",1
"english","authenticate","trust",1
"english","authentication","trust",1
"english","authenticity","trust",1
"english","author","trust",1
"english","authoritative","trust",1
"english","authority","trust",1
"english","authorization","trust",1
"english","authorize","trust",1
"english","automatic","trust",1
"english","award","trust",1
"english","axiom","trust",1
"english","axiomatic","trust",1
"english","babysitter","trust",1
"english","backbone","trust",1
"english","backer","trust",1
"english","badge","trust",1
"english","bailiff","trust",1
"english","bait","trust",1
"english","ballot","trust",1
"english","bank","trust",1
"english","banker","trust",1
"english","bargain","trust",1
"english","bartender","trust",1
"english","barter","trust",1
"english","base","trust",1
"english","beautification","trust",1
"english","bedrock","trust",1
"english","befriend","trust",1
"english","believed","trust",1
"english","believer","trust",1
"english","believing","trust",1
"english","benefactor","trust",1
"english","benevolence","trust",1
"english","bequest","trust",1
"english","betrothed","trust",1
"english","birth","trust",1
"english","blanket","trust",1
"english","bless","trust",1
"english","blessing","trust",1
"english","blessings","trust",1
"english","bloom","trust",1
"english","bodyguard","trust",1
"english","boomerang","trust",1
"english","bounty","trust",1
"english","bouquet","trust",1
"english","bridal","trust",1
"english","bride","trust",1
"english","bridegroom","trust",1
"english","bridesmaid","trust",1
"english","brighten","trust",1
"english","brilliant","trust",1
"english","brother","trust",1
"english","brotherhood","trust",1
"english","brotherly","trust",1
"english","buddy","trust",1
"english","budget","trust",1
"english","bureaucracy","trust",1
"english","bursary","trust",1
"english","butler","trust",1
"english","bylaw","trust",1
"english","cabinet","trust",1
"english","calculator","trust",1
"english","calf","trust",1
"english","calls","trust",1
"english","candid","trust",1
"english","canons","trust",1
"english","cap","trust",1
"english","captivate","trust",1
"english","caretaker","trust",1
"english","carol","trust",1
"english","cash","trust",1
"english","cashier","trust",1
"english","cathedral","trust",1
"english","cautious","trust",1
"english","celebration","trust",1
"english","celebrity","trust",1
"english","cement","trust",1
"english","censor","trust",1
"english","center","trust",1
"english","certify","trust",1
"english","chairman","trust",1
"english","chairwoman","trust",1
"english","champion","trust",1
"english","chancellor","trust",1
"english","chaplain","trust",1
"english","charitable","trust",1
"english","chart","trust",1
"english","chastity","trust",1
"english","checklist","trust",1
"english","cheer","trust",1
"english","cheerfulness","trust",1
"english","chemist","trust",1
"english","cherish","trust",1
"english","chicane","trust",1
"english","chocolate","trust",1
"english","choir","trust",1
"english","chronicle","trust",1
"english","chuckle","trust",1
"english","church","trust",1
"english","civilization","trust",1
"english","civilized","trust",1
"english","clan","trust",1
"english","clap","trust",1
"english","clean","trust",1
"english","clearance","trust",1
"english","clerical","trust",1
"english","climax","trust",1
"english","closeness","trust",1
"english","coach","trust",1
"english","coalesce","trust",1
"english","coax","trust",1
"english","coexist","trust",1
"english","coexisting","trust",1
"english","cogent","trust",1
"english","cohesion","trust",1
"english","cohesive","trust",1
"english","collaborator","trust",1
"english","collateral","trust",1
"english","collectively","trust",1
"english","colonel","trust",1
"english","comfort","trust",1
"english","commandant","trust",1
"english","commanding","trust",1
"english","commendable","trust",1
"english","commerce","trust",1
"english","commission","trust",1
"english","committed","trust",1
"english","committee","trust",1
"english","commodore","trust",1
"english","commonplace","trust",1
"english","commonwealth","trust",1
"english","communicate","trust",1
"english","communication","trust",1
"english","communion","trust",1
"english","compact","trust",1
"english","companion","trust",1
"english","compass","trust",1
"english","compensate","trust",1
"english","competence","trust",1
"english","competency","trust",1
"english","competent","trust",1
"english","complement","trust",1
"english","compliance","trust",1
"english","compliment","trust",1
"english","comptroller","trust",1
"english","comrade","trust",1
"english","conciliation","trust",1
"english","concord","trust",1
"english","concordance","trust",1
"english","confederate","trust",1
"english","confess","trust",1
"english","confessional","trust",1
"english","confide","trust",1
"english","confidence","trust",1
"english","confident","trust",1
"english","confidential","trust",1
"english","confidentially","trust",1
"english","confirmation","trust",1
"english","confirmed","trust",1
"english","conformity","trust",1
"english","conglomerate","trust",1
"english","congregation","trust",1
"english","congress","trust",1
"english","congressman","trust",1
"english","congruence","trust",1
"english","connective","trust",1
"english","connoisseur","trust",1
"english","conscience","trust",1
"english","conscientious","trust",1
"english","consecration","trust",1
"english","conservation","trust",1
"english","considerate","trust",1
"english","consistency","trust",1
"english","consort","trust",1
"english","constable","trust",1
"english","constancy","trust",1
"english","constant","trust",1
"english","constantly","trust",1
"english","constitute","trust",1
"english","constitutional","trust",1
"english","consul","trust",1
"english","consult","trust",1
"english","content","trust",1
"english","continue","trust",1
"english","contributor","trust",1
"english","convent","trust",1
"english","conveyancing","trust",1
"english","convince","trust",1
"english","convinced","trust",1
"english","convincing","trust",1
"english","cooperating","trust",1
"english","cooperation","trust",1
"english","cooperative","trust",1
"english","cop","trust",1
"english","coronation","trust",1
"english","corporation","trust",1
"english","correctness","trust",1
"english","corroborate","trust",1
"english","corroboration","trust",1
"english","cosmopolitan","trust",1
"english","council","trust",1
"english","counsel","trust",1
"english","counsellor","trust",1
"english","counselor","trust",1
"english","count","trust",1
"english","countryman","trust",1
"english","county","trust",1
"english","courier","trust",1
"english","courtship","trust",1
"english","covenant","trust",1
"english","cover","trust",1
"english","cradle","trust",1
"english","credence","trust",1
"english","credential","trust",1
"english","credibility","trust",1
"english","credible","trust",1
"english","credit","trust",1
"english","creditable","trust",1
"english","crescendo","trust",1
"english","crew","trust",1
"english","crisp","trust",1
"english","crowning","trust",1
"english","crucial","trust",1
"english","cube","trust",1
"english","cuddle","trust",1
"english","culinary","trust",1
"english","cultivate","trust",1
"english","curable","trust",1
"english","custodian","trust",1
"english","custody","trust",1
"english","dame","trust",1
"english","dance","trust",1
"english","dare","trust",1
"english","darling","trust",1
"english","dawn","trust",1
"english","deacon","trust",1
"english","deal","trust",1
"english","dealings","trust",1
"english","deceiving","trust",1
"english","deed","trust",1
"english","defended","trust",1
"english","defender","trust",1
"english","deference","trust",1
"english","definitive","trust",1
"english","delegate","trust",1
"english","delightful","trust",1
"english","deliverance","trust",1
"english","depend","trust",1
"english","dependent","trust",1
"english","depository","trust",1
"english","depth","trust",1
"english","deputy","trust",1
"english","dermatologist","trust",1
"english","deserve","trust",1
"english","designation","trust",1
"english","determinate","trust",1
"english","determination","trust",1
"english","devastating","trust",1
"english","devotional","trust",1
"english","devout","trust",1
"english","diagnosis","trust",1
"english","diary","trust",1
"english","dictionary","trust",1
"english","dictum","trust",1
"english","differential","trust",1
"english","digit","trust",1
"english","dignity","trust",1
"english","diligence","trust",1
"english","diplomacy","trust",1
"english","diplomatic","trust",1
"english","director","trust",1
"english","disciple","trust",1
"english","disclaim","trust",1
"english","disclosed","trust",1
"english","discretion","trust",1
"english","disposed","trust",1
"english","divan","trust",1
"english","divorce","trust",1
"english","doctor","trust",1
"english","doctrine","trust",1
"english","dogma","trust",1
"english","dolphin","trust",1
"english","dominion","trust",1
"english","don","trust",1
"english","doubt","trust",1
"english","doubtless","trust",1
"english","dove","trust",1
"english","downright","trust",1
"english","dubious","trust",1
"english","durability","trust",1
"english","durable","trust",1
"english","dutiful","trust",1
"english","eager","trust",1
"english","eagerness","trust",1
"english","eagle","trust",1
"english","economy","trust",1
"english","edification","trust",1
"english","educational","trust",1
"english","effective","trust",1
"english","efficient","trust",1
"english","ejaculation","trust",1
"english","elder","trust",1
"english","elders","trust",1
"english","elect","trust",1
"english","electorate","trust",1
"english","elegance","trust",1
"english","elevation","trust",1
"english","elite","trust",1
"english","elucidate","trust",1
"english","embrace","trust",1
"english","eminence","trust",1
"english","emphasize","trust",1
"english","employ","trust",1
"english","enable","trust",1
"english","enablement","trust",1
"english","enchanted","trust",1
"english","encourage","trust",1
"english","encyclopedia","trust",1
"english","endless","trust",1
"english","endow","trust",1
"english","endowment","trust",1
"english","engaged","trust",1
"english","engaging","trust",1
"english","enjoy","trust",1
"english","enjoying","trust",1
"english","enlighten","trust",1
"english","enlightenment","trust",1
"english","enliven","trust",1
"english","enroll","trust",1
"english","ensemble","trust",1
"english","entertainment","trust",1
"english","entrust","trust",1
"english","episcopal","trust",1
"english","equality","trust",1
"english","erotic","trust",1
"english","errand","trust",1
"english","escort","trust",1
"english","establish","trust",1
"english","esteem","trust",1
"english","evergreen","trust",1
"english","evident","trust",1
"english","exalt","trust",1
"english","exaltation","trust",1
"english","exalted","trust",1
"english","excel","trust",1
"english","excellence","trust",1
"english","excellent","trust",1
"english","exchange","trust",1
"english","excited","trust",1
"english","execution","trust",1
"english","executor","trust",1
"english","exhaustive","trust",1
"english","expect","trust",1
"english","expedient","trust",1
"english","experienced","trust",1
"english","expert","trust",1
"english","expertise","trust",1
"english","explain","trust",1
"english","eyewitness","trust",1
"english","fabrication","trust",1
"english","fact","trust",1
"english","facts","trust",1
"english","faculty","trust",1
"english","fain","trust",1
"english","fairly","trust",1
"english","faith","trust",1
"english","faithful","trust",1
"english","falsehood","trust",1
"english","familiar","trust",1
"english","familiarity","trust",1
"english","father","trust",1
"english","faultless","trust",1
"english","favorable","trust",1
"english","favorite","trust",1
"english","feeling","trust",1
"english","fellow","trust",1
"english","fender","trust",1
"english","fidelity","trust",1
"english","fiesta","trust",1
"english","fill","trust",1
"english","finally","trust",1
"english","fireman","trust",1
"english","firmness","trust",1
"english","firstborn","trust",1
"english","fitting","trust",1
"english","fixed","trust",1
"english","flagship","trust",1
"english","flange","trust",1
"english","flirt","trust",1
"english","follower","trust",1
"english","food","trust",1
"english","footing","trust",1
"english","forecast","trust",1
"english","forefathers","trust",1
"english","foresee","trust",1
"english","foresight","trust",1
"english","forgiving","trust",1
"english","formality","trust",1
"english","formative","trust",1
"english","formula","trust",1
"english","fort","trust",1
"english","fortitude","trust",1
"english","fortress","trust",1
"english","fortune","trust",1
"english","found","trust",1
"english","framework","trust",1
"english","frank","trust",1
"english","frankness","trust",1
"english","fraternal","trust",1
"english","freedom","trust",1
"english","freely","trust",1
"english","friend","trust",1
"english","friendliness","trust",1
"english","friendly","trust",1
"english","friendship","trust",1
"english","fugitive","trust",1
"english","fulfillment","trust",1
"english","fully","trust",1
"english","fundamental","trust",1
"english","fuse","trust",1
"english","gage","trust",1
"english","garrison","trust",1
"english","gate","trust",1
"english","gateway","trust",1
"english","gauging","trust",1
"english","gazette","trust",1
"english","general","trust",1
"english","generosity","trust",1
"english","generous","trust",1
"english","gentleman","trust",1
"english","gentry","trust",1
"english","genuine","trust",1
"english","girder","trust",1
"english","glorify","trust",1
"english","glory","trust",1
"english","glow","trust",1
"english","god","trust",1
"english","godly","trust",1
"english","good","trust",1
"english","goodness","trust",1
"english","gospel","trust",1
"english","govern","trust",1
"english","governess","trust",1
"english","governor","trust",1
"english","graduation","trust",1
"english","grammar","trust",1
"english","grandchildren","trust",1
"english","grandfather","trust",1
"english","grant","trust",1
"english","greatness","trust",1
"english","green","trust",1
"english","grin","trust",1
"english","grit","trust",1
"english","ground","trust",1
"english","grow","trust",1
"english","guarantee","trust",1
"english","guard","trust",1
"english","guarded","trust",1
"english","guardian","trust",1
"english","guardianship","trust",1
"english","gubernatorial","trust",1
"english","guidance","trust",1
"english","guide","trust",1
"english","guidebook","trust",1
"english","gullible","trust",1
"english","guru","trust",1
"english","gusset","trust",1
"english","hail","trust",1
"english","handbook","trust",1
"english","happy","trust",1
"english","harbor","trust",1
"english","hardy","trust",1
"english","harmoniously","trust",1
"english","harmony","trust",1
"english","haven","trust",1
"english","heal","trust",1
"english","healing","trust",1
"english","heartfelt","trust",1
"english","heavenly","trust",1
"english","heavens","trust",1
"english","helper","trust",1
"english","helpful","trust",1
"english","heritage","trust",1
"english","hermit","trust",1
"english","hero","trust",1
"english","heroic","trust",1
"english","heroine","trust",1
"english","heroism","trust",1
"english","heyday","trust",1
"english","hire","trust",1
"english","holiness","trust",1
"english","honest","trust",1
"english","honesty","trust",1
"english","honeymoon","trust",1
"english","honor","trust",1
"english","honorable","trust",1
"english","hope","trust",1
"english","hopeful","trust",1
"english","horse","trust",1
"english","hospital","trust",1
"english","hug","trust",1
"english","humanitarian","trust",1
"english","humanity","trust",1
"english","humility","trust",1
"english","husbandry","trust",1
"english","hymn","trust",1
"english","illumination","trust",1
"english","immaculate","trust",1
"english","immerse","trust",1
"english","immovable","trust",1
"english","immunization","trust",1
"english","impart","trust",1
"english","impartial","trust",1
"english","impartiality","trust",1
"english","impeccable","trust",1
"english","impenetrable","trust",1
"english","important","trust",1
"english","impressionable","trust",1
"english","improve","trust",1
"english","improvement","trust",1
"english","inauguration","trust",1
"english","incline","trust",1
"english","inclusion","trust",1
"english","income","trust",1
"english","indelible","trust",1
"english","indemnity","trust",1
"english","indent","trust",1
"english","independence","trust",1
"english","indestructible","trust",1
"english","indivisible","trust",1
"english","infallibility","trust",1
"english","infinity","trust",1
"english","influential","trust",1
"english","inform","trust",1
"english","inheritance","trust",1
"english","inimitable","trust",1
"english","innocent","trust",1
"english","inoculation","trust",1
"english","inseparable","trust",1
"english","insolvent","trust",1
"english","inspire","trust",1
"english","inspired","trust",1
"english","institute","trust",1
"english","instruct","trust",1
"english","instruction","trust",1
"english","instructions","trust",1
"english","instructor","trust",1
"english","insulation","trust",1
"english","insure","trust",1
"english","intact","trust",1
"english","integrity","trust",1
"english","intelligence","trust",1
"english","intelligent","trust",1
"english","intend","trust",1
"english","intense","trust",1
"english","intercession","trust",1
"english","interior","trust",1
"english","intimate","trust",1
"english","intuition","trust",1
"english","invite","trust",1
"english","inviting","trust",1
"english","invocation","trust",1
"english","iron","trust",1
"english","irrefutable","trust",1
"english","journalism","trust",1
"english","journeyman","trust",1
"english","joyful","trust",1
"english","jubilant","trust",1
"english","judicial","trust",1
"english","judiciary","trust",1
"english","judicious","trust",1
"english","jurist","trust",1
"english","jury","trust",1
"english","justice","trust",1
"english","justifiable","trust",1
"english","khan","trust",1
"english","kind","trust",1
"english","kindred","trust",1
"english","kitten","trust",1
"english","knickers","trust",1
"english","label","trust",1
"english","labor","trust",1
"english","lace","trust",1
"english","lamb","trust",1
"english","landmark","trust",1
"english","larger","trust",1
"english","laser","trust",1
"english","laureate","trust",1
"english","law","trust",1
"english","lawful","trust",1
"english","leader","trust",1
"english","leading","trust",1
"english","leaning","trust",1
"english","legal","trust",1
"english","legalized","trust",1
"english","legislator","trust",1
"english","legislature","trust",1
"english","legitimacy","trust",1
"english","leisure","trust",1
"english","lender","trust",1
"english","lesson","trust",1
"english","lettered","trust",1
"english","levee","trust",1
"english","level","trust",1
